,machine,compiler,repetition,query,engine,threads,query_label,time,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
4974,burrata,gcc,0,9,hyper,105,q9 hyper,846.234,469732.23,142354.0,147.0,1373508.0,1347261388071.0,294744195221.0,,1476952130.0,107616419606.0,8013961751.0,,,108305058575.0,74463586.0,173409967379.0,5719180845.0,95775009956.0,565789.0,,
4975,burrata,gcc,0,9,vectorwise,105,q9 vectorwise,771.189,419115.4,265183.0,649.0,1424534.0,1201377315555.0,432480920267.0,,2287587118.0,121491617501.0,8875342338.0,,,166222154937.0,74957620.0,172883014597.0,6215177666.0,158870285092.0,411514.0,,
4976,burrata,clang,1,9,vectorwise,105,q9 vectorwise,768.221,418608.36,282802.0,636.0,1425499.0,1200668800037.0,459650682555.0,,1917141257.0,146519852781.0,8894802775.0,,,165216168643.0,86015843.0,210620506449.0,6178559846.0,127595558391.0,489880.0,,
4977,burrata,clang,1,9,hyper,105,q9 hyper,1566.94,925808.87,359185.0,105.0,1381985.0,2709719105609.0,1492697449869.0,,1395984760.0,407170051560.0,8111799254.0,,,407594141711.0,121147404.0,437239985276.0,5793203219.0,248613995104.0,465175.0,,
4978,burrata,gcc,1,9,vectorwise,105,q9 vectorwise,766.401,410865.02,279365.0,638.0,1424250.0,1182781281771.0,406074598063.0,,2274051235.0,117625716175.0,8886667051.0,,,161339713759.0,72775165.0,171207224024.0,6264678978.0,152519479039.0,272531.0,,
4979,burrata,gcc,1,9,hyper,105,q9 hyper,835.645,466380.28,289923.0,112.0,1375115.0,1340548622413.0,305578657139.0,,1488301805.0,111248662250.0,7996914879.0,,,114649806320.0,82039024.0,178038392554.0,5727973872.0,99794449009.0,545736.0,,
4980,burrata,clang,0,9,vectorwise,106,q9 vectorwise,740.531,424510.39,622932.0,644.0,1428413.0,1220749169702.0,391446416472.0,,1909136651.0,134283366613.0,8877580081.0,,,146746359354.0,89912579.0,202049030476.0,6190158986.0,117202440295.0,437335.0,,
4981,burrata,clang,0,9,hyper,106,q9 hyper,1599.529,940075.26,169933.0,106.0,1366157.0,2748973815890.0,1479965925457.0,,1409481585.0,405424183495.0,8132108269.0,,,404839940973.0,106362421.0,439404650836.0,5799360389.0,248523203957.0,532549.0,,
4982,burrata,gcc,0,9,vectorwise,106,q9 vectorwise,731.208,418977.5,324333.0,640.0,1425012.0,1206098414472.0,413632804378.0,,2288377635.0,118425996415.0,8844547373.0,,,161848103369.0,75328468.0,174071728988.0,6248742538.0,155307211035.0,386680.0,,
4983,burrata,gcc,0,9,hyper,106,q9 hyper,899.775,477116.68,836767.0,152.0,1377111.0,1367704603321.0,313922778507.0,,1488780673.0,113667037938.0,7989263920.0,,,117565414665.0,85695782.0,179489360104.0,5735599674.0,101825289136.0,520463.0,,
4984,burrata,clang,1,9,hyper,106,q9 hyper,1616.593,942628.32,245488.0,153.0,1370395.0,2749266592313.0,1530007876518.0,,1478855691.0,416140977268.0,8152883892.0,,,417814965974.0,112714917.0,443645862001.0,5778945576.0,259358106976.0,558295.0,,
4985,burrata,clang,1,9,vectorwise,106,q9 vectorwise,738.618,422636.67,276612.0,661.0,1424757.0,1214627104188.0,391555252285.0,,1912127158.0,133894604322.0,8899366492.0,,,147045846640.0,86713307.0,201238872115.0,6183737482.0,117649677662.0,437866.0,,
4986,burrata,gcc,1,9,hyper,106,q9 hyper,889.471,471647.3,140267.0,94.0,1367423.0,1353230925146.0,300328013291.0,,1485034664.0,109371725224.0,8008120265.0,,,110331507687.0,76849123.0,177063112804.0,5747906097.0,98269535876.0,533995.0,,
4987,burrata,gcc,1,9,vectorwise,106,q9 vectorwise,735.181,419782.56,363750.0,654.0,1424840.0,1207328658007.0,433205639861.0,,2285555048.0,122223521408.0,8853499422.0,,,167319192104.0,75494187.0,174403394994.0,6232669716.0,158540834808.0,400822.0,,
4988,burrata,clang,0,9,vectorwise,107,q9 vectorwise,765.597,424189.17,188668.0,650.0,1425625.0,1214448199919.0,384863146270.0,,1916066830.0,132797914717.0,8865648520.0,,,143782325003.0,89522513.0,199640510427.0,6199988287.0,116168941273.0,511181.0,,
4989,burrata,clang,0,9,hyper,107,q9 hyper,1556.071,935100.82,175152.0,99.0,1384336.0,2732195231168.0,1483445895844.0,,1396394473.0,405312645760.0,8087377297.0,,,404104350045.0,107015210.0,436743194347.0,5762139817.0,248461866658.0,502559.0,,
4990,burrata,gcc,0,9,vectorwise,107,q9 vectorwise,771.261,420091.34,226622.0,650.0,1424990.0,1201389670078.0,409864199961.0,,2312142909.0,118104730431.0,8903949653.0,,,160405468431.0,78403754.0,170497478433.0,6228287929.0,151373941276.0,450686.0,,
4991,burrata,gcc,0,9,hyper,107,q9 hyper,839.005,477614.82,499431.0,124.0,1366445.0,1366193596655.0,308366831185.0,,1497737057.0,111536462264.0,8019687821.0,,,115801516890.0,82684987.0,179269871620.0,5717969930.0,100197730831.0,548069.0,,
4992,burrata,clang,1,9,hyper,107,q9 hyper,1558.631,934470.49,253168.0,123.0,1374028.0,2730667421847.0,1480082557263.0,,1409045587.0,405714879606.0,8100557216.0,,,406636770287.0,117876924.0,440682386771.0,5762240531.0,249962029518.0,503647.0,,
4993,burrata,clang,1,9,vectorwise,107,q9 vectorwise,775.792,440439.81,488831.0,655.0,1425567.0,1269170872741.0,606328903639.0,,1908491277.0,165670726946.0,8867635731.0,,,204763853591.0,89348251.0,230118686412.0,6157487853.0,173100749459.0,462599.0,,
4994,burrata,gcc,1,9,hyper,107,q9 hyper,830.42,471384.5,153356.0,88.0,1373719.0,1352114345256.0,302011345325.0,,1480874613.0,110096763514.0,8000788033.0,,,112206474881.0,76547750.0,177878136166.0,5726282968.0,96415255035.0,543566.0,,
4995,burrata,gcc,1,9,vectorwise,107,q9 vectorwise,715.561,422679.48,287966.0,646.0,1425412.0,1217057489038.0,484786388110.0,,2190549186.0,128332756463.0,8749321690.0,,,187205526922.0,73587357.0,182452508376.0,6168881206.0,175496665907.0,305014.0,,
4996,burrata,clang,0,9,vectorwise,108,q9 vectorwise,733.478,430917.72,229842.0,657.0,1425769.0,1235197282966.0,466818343489.0,,1931255273.0,145888874427.0,8929514055.0,,,163884527902.0,88305836.0,208257638651.0,6150547225.0,129957041150.0,524746.0,,
4997,burrata,clang,0,9,hyper,108,q9 hyper,1570.801,946988.7,458035.0,158.0,1375047.0,2767536070435.0,1525839289629.0,,1413883035.0,413666650530.0,8091234140.0,,,420143799451.0,112582422.0,446347223998.0,5756954657.0,260602462479.0,506357.0,,
4998,burrata,gcc,0,9,vectorwise,108,q9 vectorwise,735.256,426282.74,373596.0,663.0,1427402.0,1223314655757.0,426491614973.0,,2300491289.0,121937709709.0,8903750912.0,,,167473432178.0,77666649.0,174084845781.0,6240771453.0,157390589961.0,410619.0,,
4999,burrata,gcc,0,9,hyper,108,q9 hyper,835.266,476052.89,172423.0,95.0,1376696.0,1364002226089.0,283544973502.0,,1496316484.0,106765413818.0,7989550854.0,,,106229060849.0,79402141.0,175005525731.0,5739323453.0,92685490057.0,554069.0,,
5000,burrata,clang,1,9,hyper,108,q9 hyper,1551.126,943263.22,391661.0,149.0,1382203.0,2758677656452.0,1512081028831.0,,1413490087.0,411829796627.0,8069199488.0,,,416760418977.0,109655253.0,442614012183.0,5772365619.0,256515171762.0,486962.0,,
5001,burrata,clang,1,9,vectorwise,108,q9 vectorwise,731.494,433763.11,326391.0,665.0,1425854.0,1246184611321.0,484241423288.0,,1916772233.0,149153437649.0,8849477037.0,,,170782151544.0,88069766.0,213929262812.0,6160614770.0,133972191769.0,434639.0,,
5002,burrata,gcc,1,9,hyper,108,q9 hyper,830.625,473951.1,230793.0,162.0,1382509.0,1359666972137.0,308182303188.0,,1472614462.0,110320227284.0,8006353085.0,,,114919392544.0,81787627.0,176631511857.0,5748225202.0,100606226793.0,542325.0,,
5003,burrata,gcc,1,9,vectorwise,108,q9 vectorwise,779.975,426372.15,318695.0,662.0,1425399.0,1221665622263.0,429214382545.0,,2277450121.0,121542140411.0,8886561892.0,,,167140971402.0,78114433.0,174072496813.0,6246034267.0,158504768801.0,420117.0,,
5004,burrata,clang,0,9,hyper,109,q9 hyper,1549.153,946552.21,343708.0,92.0,1374160.0,2762465606856.0,1497007600763.0,,1421232296.0,409604230376.0,8111146800.0,,,411474350350.0,122534291.0,441771291248.0,5761386190.0,251517201073.0,502673.0,,
5005,burrata,clang,0,9,vectorwise,109,q9 vectorwise,790.446,440264.13,351256.0,653.0,1429838.0,1264175376068.0,475177661909.0,,1911171292.0,145423153354.0,8907922735.0,,,169342859967.0,90273216.0,213844990437.0,6223583013.0,141454980557.0,493171.0,,
5006,burrata,gcc,0,9,hyper,109,q9 hyper,836.338,480263.5,198866.0,134.0,1374596.0,1370433384978.0,307299791040.0,,1479285713.0,109975902700.0,7983574533.0,,,112486450526.0,82478051.0,178477158436.0,5723120556.0,99860352688.0,551807.0,,
5007,burrata,gcc,0,9,vectorwise,109,q9 vectorwise,731.5,425119.29,233921.0,661.0,1429341.0,1218383045471.0,407291485989.0,,2335148639.0,118594922539.0,8935629163.0,,,157565781154.0,74048271.0,168038516685.0,6236854715.0,149519749378.0,408368.0,,
5008,burrata,clang,1,9,vectorwise,109,q9 vectorwise,730.622,435988.78,245275.0,679.0,1427558.0,1252733112115.0,554827787584.0,,1949022571.0,157232425245.0,8852315954.0,,,185607543115.0,86451764.0,219329899125.0,6156142596.0,153945995940.0,453336.0,,
5009,burrata,clang,1,9,hyper,109,q9 hyper,1546.41,936904.9,294579.0,115.0,1378732.0,2732143005169.0,1498330026752.0,,1414590498.0,408561715262.0,8085959793.0,,,410563887517.0,122031080.0,440099925628.0,5782771664.0,252217099792.0,532944.0,,
5010,burrata,gcc,1,9,vectorwise,109,q9 vectorwise,720.059,423466.41,294149.0,669.0,1427274.0,1213364128390.0,437780086765.0,,2226705950.0,121222052121.0,8777585376.0,,,168648439623.0,77115170.0,174680213106.0,6203080843.0,162339964360.0,413518.0,,
5011,burrata,gcc,1,9,hyper,109,q9 hyper,876.284,473242.19,265748.0,153.0,1373298.0,1354271032305.0,288357079491.0,,1497975911.0,107656748089.0,8032486755.0,,,106986089315.0,82207634.0,177419905311.0,5757053827.0,95019274635.0,536820.0,,
5012,burrata,clang,0,9,vectorwise,110,q9 vectorwise,738.785,438659.04,324612.0,670.0,1426482.0,1258658808142.0,430596415867.0,,1912044982.0,140354098546.0,8864757500.0,,,155823133963.0,88977706.0,206452964718.0,6176637685.0,124857165766.0,468706.0,,
5013,burrata,clang,0,9,hyper,110,q9 hyper,1558.629,949661.87,299020.0,126.0,1377267.0,2770448319937.0,1505753828641.0,,1417131455.0,409934720254.0,8101667819.0,,,411101730394.0,117891336.0,442085805571.0,5779630719.0,251825662530.0,560068.0,,
5014,burrata,gcc,0,9,vectorwise,110,q9 vectorwise,726.545,430555.97,334586.0,678.0,1426740.0,1234855411506.0,418601606786.0,,2287678323.0,120519739222.0,8886978808.0,,,167212548966.0,76131320.0,176157930625.0,6252923059.0,156977791246.0,291816.0,,
5015,burrata,gcc,0,9,hyper,110,q9 hyper,827.443,482254.95,241767.0,91.0,1371794.0,1376116504227.0,306934060819.0,,1476691392.0,110543752970.0,7994997035.0,,,114426286613.0,85807810.0,179635012880.0,5733933741.0,98600900927.0,548666.0,,
5016,burrata,clang,1,9,hyper,110,q9 hyper,1529.459,942979.49,245201.0,178.0,1382434.0,2753527493144.0,1499810719831.0,,1414841006.0,408931856384.0,8082170487.0,,,411097520480.0,118105522.0,441306738280.0,5767634794.0,254648317885.0,504062.0,,
5017,burrata,clang,1,9,vectorwise,110,q9 vectorwise,737.18,436351.97,297050.0,670.0,1426536.0,1251161819859.0,451459146029.0,,1930506471.0,143650224148.0,8904577538.0,,,160645463239.0,89190767.0,209683658792.0,6192219077.0,128372755576.0,506126.0,,
5018,burrata,gcc,1,9,hyper,110,q9 hyper,831.509,485456.92,441686.0,142.0,1375118.0,1393122775137.0,315102313849.0,,1479964811.0,112520674051.0,8003352404.0,,,117230531177.0,77286702.0,180629557355.0,5720717234.0,101792004330.0,566030.0,,
5019,burrata,gcc,1,9,vectorwise,110,q9 vectorwise,784.239,452406.18,220460.0,680.0,1423178.0,1298121199962.0,620237342200.0,,2378596049.0,154317127649.0,8950141990.0,,,224429099505.0,74546893.0,199125199669.0,6230367447.0,214555853292.0,426165.0,,
5020,burrata,clang,0,9,vectorwise,111,q9 vectorwise,734.584,442952.94,204447.0,676.0,1427292.0,1270889405099.0,494911830481.0,,1893175782.0,150038490698.0,8851958486.0,,,180591067769.0,89891318.0,221316333413.0,6246523751.0,144013060349.0,430147.0,,
5021,burrata,clang,0,9,hyper,111,q9 hyper,1538.161,950426.92,270680.0,170.0,1374007.0,2765411793277.0,1476961391343.0,,1432374722.0,407198526199.0,8110632315.0,,,408171251237.0,122248616.0,439341044619.0,5778286386.0,246506980734.0,540415.0,,
5022,burrata,gcc,0,9,vectorwise,111,q9 vectorwise,726.79,433945.08,425861.0,691.0,1427584.0,1244012639373.0,417694150365.0,,2266123991.0,119766904344.0,8855558026.0,,,164535703449.0,78159041.0,174897225015.0,6223048971.0,154050685844.0,330117.0,,
5023,burrata,gcc,0,9,hyper,111,q9 hyper,824.481,490717.81,618978.0,125.0,1375463.0,1409216193525.0,318561873128.0,,1491069270.0,114448433924.0,7997705612.0,,,119246411410.0,80241721.0,182308236635.0,5743659700.0,103174324060.0,528416.0,,
5024,burrata,clang,1,9,vectorwise,111,q9 vectorwise,739.79,433557.16,263552.0,670.0,1427250.0,1239142696461.0,417537980600.0,,1934296754.0,137281561056.0,8894602909.0,,,147059940544.0,85079730.0,202429225398.0,6165816518.0,122881729820.0,506735.0,,
5025,burrata,clang,1,9,hyper,111,q9 hyper,1534.005,943837.37,305763.0,111.0,1373506.0,2756247588560.0,1499585535857.0,,1398202079.0,408492227676.0,8136010474.0,,,408829886833.0,122638872.0,442420653140.0,5813029209.0,251145320986.0,515178.0,,
5026,burrata,gcc,1,9,vectorwise,111,q9 vectorwise,720.692,429511.19,365647.0,684.0,1427426.0,1232615005552.0,423419602949.0,,2295022915.0,120714896713.0,8810432028.0,,,165236697229.0,76809475.0,175319962109.0,6229573397.0,158583873952.0,371731.0,,
5027,burrata,gcc,1,9,hyper,111,q9 hyper,819.587,481642.47,271307.0,146.0,1375625.0,1381172326237.0,305442619011.0,,1516003543.0,110704697210.0,8037040328.0,,,110017491193.0,78794024.0,178870249829.0,5725581254.0,99413263913.0,591489.0,,
5028,burrata,clang,0,9,hyper,112,q9 hyper,1502.311,942010.69,276735.0,152.0,1387241.0,2746962493953.0,1502909681021.0,,1413414763.0,409016003718.0,8096463341.0,,,410853704781.0,122251880.0,439736927683.0,5764714563.0,253542858442.0,496205.0,,
5029,burrata,clang,0,9,vectorwise,112,q9 vectorwise,789.336,438613.05,281098.0,687.0,1428235.0,1252631020390.0,423361601357.0,,1994270687.0,141601483244.0,9015763327.0,,,151047864995.0,84990595.0,201273258398.0,6155995074.0,118822903785.0,464504.0,,
5030,burrata,gcc,0,9,hyper,112,q9 hyper,820.308,486404.14,263553.0,165.0,1379595.0,1394094648718.0,303441852889.0,,1473640740.0,109687058488.0,7981793973.0,,,112718684413.0,85070805.0,178583675098.0,5749836675.0,98282588395.0,505836.0,,
5031,burrata,gcc,0,9,vectorwise,112,q9 vectorwise,788.545,464338.65,587024.0,680.0,1428092.0,1330514632417.0,678732148420.0,,2286612192.0,164509518553.0,8878130439.0,,,252566444779.0,83095903.0,219144405668.0,6249535065.0,243036551899.0,440742.0,,
5036,burrata,clang,1,9,hyper,112,q9 hyper,1554.896,946243.1,372755.0,123.0,1383596.0,2767664362146.0,1530284192729.0,,1404051996.0,413357386836.0,8099804599.0,,,418714161623.0,118004547.0,445157777329.0,5770164010.0,261047686170.0,525671.0,,
5037,burrata,clang,1,9,vectorwise,112,q9 vectorwise,731.909,436499.86,247797.0,682.0,1427686.0,1245735250290.0,416113505713.0,,1971784901.0,137884219546.0,8945758685.0,,,148752854125.0,87044665.0,205098916741.0,6249592011.0,124432875703.0,481274.0,,
5038,burrata,gcc,1,9,hyper,112,q9 hyper,861.765,486341.39,133679.0,119.0,1374718.0,1392355944962.0,300256037079.0,,1510833455.0,110061963375.0,8048413893.0,,,112515265059.0,76261870.0,178953602748.0,5723313613.0,98360904733.0,576165.0,,
5039,burrata,gcc,1,9,vectorwise,112,q9 vectorwise,723.111,435230.19,291695.0,681.0,1427725.0,1242996037970.0,422124813451.0,,2231244279.0,119605190454.0,8779951008.0,,,165585336068.0,78656317.0,173630535477.0,6189476679.0,155050170890.0,403320.0,,
5040,burrata,clang,0,9,hyper,113,q9 hyper,1516.72,952063.51,341267.0,131.0,1375507.0,2773951862837.0,1485271544141.0,,1394534976.0,406872911631.0,8105097396.0,,,407151844624.0,125448477.0,441012902248.0,5780562460.0,249257968799.0,539495.0,,
5041,burrata,clang,0,9,vectorwise,113,q9 vectorwise,733.159,447075.11,459120.0,697.0,1425366.0,1278500886715.0,480002335011.0,,1921591926.0,149171920406.0,8885175561.0,,,174950685891.0,90369108.0,217700006016.0,6213692856.0,141570921763.0,383011.0,,
5042,burrata,gcc,0,9,hyper,113,q9 hyper,863.894,494719.8,875405.0,170.0,1378526.0,1410711826854.0,328510586946.0,,1521262678.0,116888449064.0,8043583230.0,,,123007226180.0,93274659.0,185279014194.0,5753558797.0,105552238055.0,611194.0,,
5043,burrata,gcc,0,9,vectorwise,113,q9 vectorwise,723.025,439152.51,284662.0,705.0,1429394.0,1254257214871.0,423619403398.0,,2236991835.0,119705004597.0,8756173904.0,,,164155360443.0,77466128.0,172628628221.0,6152327151.0,154611496177.0,416348.0,,
5044,burrata,clang,1,9,hyper,113,q9 hyper,1493.756,942617.55,239590.0,182.0,1376333.0,2747754207694.0,1481968906659.0,,1408067855.0,406330370121.0,8113605606.0,,,405384760606.0,109208091.0,440741874118.0,5773106728.0,248044261039.0,532050.0,,
5045,burrata,clang,1,9,vectorwise,113,q9 vectorwise,730.206,443800.26,461554.0,682.0,1432572.0,1267016205847.0,499434826738.0,,1890137744.0,151298142566.0,8826664220.0,,,174999296065.0,88895824.0,218042276238.0,6152991541.0,139798141522.0,427537.0,,
5046,burrata,gcc,1,9,hyper,113,q9 hyper,816.261,489425.37,215222.0,222.0,1369906.0,1399612633910.0,315891848947.0,,1491292230.0,112343980092.0,8022847593.0,,,115948579572.0,82679385.0,180273411854.0,5728417250.0,100825848907.0,547818.0,,
5047,burrata,gcc,1,9,vectorwise,113,q9 vectorwise,771.525,441460.27,205667.0,682.0,1428757.0,1262593412077.0,493578106938.0,,2274344745.0,133571481986.0,8853757496.0,,,193963688720.0,79428922.0,189033880518.0,6236673852.0,183013959629.0,417177.0,,
5048,burrata,clang,0,9,vectorwise,114,q9 vectorwise,792.014,446546.03,453558.0,683.0,1432533.0,1276653685294.0,399184396126.0,,1884492668.0,135677050830.0,8863990817.0,,,155701601564.0,94814433.0,208587773598.0,6230355709.0,122723324010.0,353900.0,,
5049,burrata,clang,0,9,hyper,114,q9 hyper,1504.389,960795.01,668599.0,136.0,1369808.0,2801082963659.0,1546944681016.0,,1413437821.0,416355239594.0,8124477308.0,,,423305459126.0,119779449.0,450853739304.0,5772646075.0,263360484139.0,570464.0,,
5050,burrata,gcc,0,9,vectorwise,114,q9 vectorwise,785.947,441440.22,210301.0,701.0,1428983.0,1258657260675.0,403316155953.0,,2254289154.0,117696247235.0,8821578528.0,,,163338369580.0,77634649.0,173496913023.0,6235220158.0,152225593225.0,352717.0,,
5051,burrata,gcc,0,9,hyper,114,q9 hyper,824.646,496980.72,306007.0,172.0,1371188.0,1419253537827.0,327485654721.0,,1487437891.0,114487988316.0,8041946242.0,,,121531650814.0,85331024.0,184154879407.0,5741483396.0,106312990055.0,583392.0,,
5052,burrata,clang,1,9,vectorwise,114,q9 vectorwise,777.489,441438.12,233804.0,687.0,1428319.0,1258753157942.0,386018614637.0,,1964809891.0,132283682345.0,8875902759.0,,,139674448238.0,89105473.0,197567621641.0,6116726791.0,117594211619.0,456494.0,,
5053,burrata,clang,1,9,hyper,114,q9 hyper,1503.64,953149.62,285378.0,130.0,1377589.0,2774014923226.0,1503359619526.0,,1411050299.0,409607930377.0,8116913644.0,,,412564871372.0,114210956.0,442800223040.0,5781722620.0,251838300167.0,537241.0,,
5054,burrata,gcc,1,9,vectorwise,114,q9 vectorwise,728.856,441374.22,410563.0,692.0,1428002.0,1258995177392.0,416752255631.0,,2275586579.0,118338948323.0,8783286226.0,,,163251631708.0,81571722.0,174378937191.0,6215916297.0,156145779534.0,395364.0,,
5055,burrata,gcc,1,9,hyper,114,q9 hyper,814.935,494423.01,317897.0,159.0,1383232.0,1419378750102.0,329323008477.0,,1523115220.0,116456224398.0,8055529558.0,,,121611922116.0,79957411.0,184994555338.0,5754479534.0,106529018432.0,581800.0,,
5056,burrata,clang,0,9,hyper,115,q9 hyper,1543.849,964093.58,336844.0,162.0,1373653.0,2801727154847.0,1526735584083.0,,1436581489.0,418512596409.0,8130540891.0,,,421024654455.0,127343344.0,454304161875.0,5780432696.0,262688863279.0,531258.0,,
5057,burrata,clang,0,9,vectorwise,115,q9 vectorwise,734.701,454092.45,297052.0,707.0,1429235.0,1295859345087.0,492742779571.0,,1897034291.0,151269058720.0,8811798941.0,,,175950248678.0,90827265.0,217821753058.0,6162282962.0,138542255642.0,415408.0,,
5058,burrata,gcc,0,9,hyper,115,q9 hyper,853.154,493438.83,215166.0,145.0,1375421.0,1410386458570.0,292797265518.0,,1487939738.0,107194661894.0,8020302644.0,,,108949985796.0,83391053.0,177663157151.0,5718269883.0,97243499701.0,570554.0,,
5059,burrata,gcc,0,9,vectorwise,115,q9 vectorwise,725.087,447508.43,302226.0,713.0,1429908.0,1275654805370.0,458414147725.0,,2267861788.0,126071882842.0,8816159739.0,,,175927535194.0,80124991.0,178772688956.0,6213468313.0,166751367354.0,446539.0,,
5060,burrata,clang,1,9,vectorwise,115,q9 vectorwise,729.062,451892.4,315370.0,702.0,1432216.0,1289853435557.0,576735027253.0,,1898619708.0,163899661639.0,8793277426.0,,,192654155757.0,91339221.0,228247081895.0,6131924105.0,148348671168.0,523243.0,,
5061,burrata,clang,1,9,hyper,115,q9 hyper,1464.343,941801.54,211923.0,129.0,1387721.0,2747844052129.0,1507138326616.0,,1413156747.0,410012114292.0,8095706710.0,,,411631717290.0,112352592.0,441928085461.0,5761423101.0,252885179493.0,550331.0,,
5062,burrata,gcc,1,9,vectorwise,115,q9 vectorwise,717.849,436900.19,346571.0,698.0,1430348.0,1243226376456.0,419696004462.0,,2262324533.0,118989873670.0,8842332101.0,,,162899245995.0,80416591.0,172855291485.0,6224460021.0,155430968491.0,424553.0,,
5063,burrata,gcc,1,9,hyper,115,q9 hyper,811.753,496141.3,387309.0,138.0,1373452.0,1425116717837.0,315264427469.0,,1495841173.0,114870608529.0,8050170952.0,,,119769055445.0,79245654.0,184618254509.0,5764356855.0,104688036622.0,532600.0,,
5064,burrata,clang,0,9,hyper,116,q9 hyper,1483.784,952650.21,343499.0,151.0,1384878.0,2775217695575.0,1494792918998.0,,1423905995.0,408531735611.0,8107692547.0,,,407860535922.0,126015865.0,440168614942.0,5761284070.0,251589296904.0,550304.0,,
5065,burrata,clang,0,9,vectorwise,116,q9 vectorwise,731.12,454923.86,260115.0,711.0,1429717.0,1296980331408.0,474639729777.0,,1930574111.0,146156911784.0,8797190357.0,,,167825958473.0,89261035.0,211552170859.0,6109838705.0,137422570250.0,445155.0,,
5066,burrata,gcc,0,9,hyper,116,q9 hyper,878.778,499732.1,273592.0,145.0,1372061.0,1426449275000.0,297708851051.0,,1466626726.0,109360627957.0,8048558574.0,,,111093564023.0,83670852.0,178655523154.0,5729002938.0,96444614339.0,541259.0,,
5067,burrata,gcc,0,9,vectorwise,116,q9 vectorwise,722.553,445588.92,210525.0,710.0,1429742.0,1265003157926.0,423876055541.0,,2272883489.0,119636796132.0,8855228523.0,,,162836124276.0,79739520.0,172482051941.0,6201917908.0,156122775447.0,458584.0,,
