machine,compiler,repetition,query,engine,threads,query_label,time_seconds,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
dubliner,gcc,0,1,hyper,90,q1 hyper,474.392,127028.9,7657.0,207.0,360602.0,307384289588.0,331104236355.0,46106710579.0,80201190.0,152352624961.0,2479506132.0,130033423.0,101852360.0,,33838041.0,154488382103.0,17914638.0,701452.0,16622824.0,,
dubliner,gcc,0,1,hyper,93,q1 hyper,389.183,129532.83,13589.0,283.0,362904.0,317296681370.0,344839617066.0,49386953259.0,85443486.0,155834490679.0,2415474475.0,80339323.0,60581414.0,,37199998.0,158426063229.0,18430734.0,859415.0,18814241.0,,
dubliner,gcc,0,1,vectorwise,93,q1 vectorwise,425.622,163977.78,12428.0,632.0,388071.0,388780108125.0,381852402799.0,46443099868.0,110163525.0,143296110913.0,8203302299.0,108220575.0,66177554.0,,59621875.0,141732266442.0,11505048.0,838040.0,2183235.0,,
dubliner,gcc,0,1,vectorwise,96,q1 vectorwise,461.375,189512.82,19414.0,718.0,394955.0,452590830521.0,402618816092.0,52332663912.0,120067170.0,146820876438.0,8173967128.0,147146762.0,95990384.0,,64998220.0,146722714472.0,12968225.0,1394867.0,7245514.0,,
dubliner,gcc,0,1,hyper,96,q1 hyper,464.42,145138.54,8930.0,288.0,362760.0,361151617992.0,382524056454.0,57590558304.0,99106217.0,167569161603.0,2480965683.0,89741155.0,66768837.0,,39745411.0,170213283060.0,18271205.0,1101019.0,29269782.0,,
dubliner,gcc,0,1,hyper,99,q1 hyper,412.767,139036.37,11645.0,131.0,355634.0,338512963159.0,354194784505.0,51258867109.0,80155211.0,159698775320.0,2417157997.0,83091666.0,63363570.0,,38181632.0,160871062460.0,17430046.0,548257.0,17262109.0,,
dubliner,gcc,0,1,vectorwise,99,q1 vectorwise,495.969,190408.64,11784.0,665.0,387229.0,447487254885.0,386055590813.0,48342944631.0,124682513.0,142620977678.0,8427760821.0,151746790.0,98114824.0,,67385074.0,143321855321.0,11629828.0,1266513.0,4563405.0,,
dubliner,gcc,0,1,hyper,101,q1 hyper,515.098,135650.62,9566.0,334.0,360309.0,323922107990.0,337387887508.0,47558585381.0,78101787.0,153932757620.0,2528391480.0,132861956.0,114398289.0,,38838190.0,156631516091.0,18777750.0,782498.0,11766659.0,,
dubliner,gcc,0,1,vectorwise,101,q1 vectorwise,437.648,179009.49,13314.0,711.0,389952.0,430500206169.0,378608391269.0,46238350496.0,114803156.0,142215095497.0,8757147502.0,133576033.0,79193548.0,,75513855.0,141192330783.0,12225659.0,1291184.0,2949620.0,,
dubliner,gcc,0,1,vectorwise,104,q1 vectorwise,583.26,231851.75,12390.0,765.0,398465.0,568412525408.0,421170742083.0,57737563238.0,129361834.0,150803051277.0,8455095697.0,147571561.0,99514624.0,,74364910.0,152464666636.0,12908032.0,1472051.0,14450354.0,,
dubliner,gcc,0,1,hyper,104,q1 hyper,549.116,141915.63,7990.0,144.0,357176.0,333237112103.0,375915461127.0,57259705989.0,100946333.0,164011446447.0,2396908297.0,84253997.0,66009123.0,,38080261.0,167111751425.0,17890096.0,706238.0,28164665.0,,
dubliner,gcc,0,1,hyper,107,q1 hyper,403.696,159575.45,11781.0,116.0,357593.0,402268193747.0,368033500385.0,53840199887.0,89321072.0,163260598706.0,2484538338.0,89207878.0,70765362.0,,41042985.0,166088048772.0,18515376.0,771344.0,26517707.0,,
dubliner,gcc,0,1,vectorwise,107,q1 vectorwise,480.358,204765.14,12936.0,726.0,395420.0,505266496155.0,387340146350.0,48488670317.0,125394208.0,144513071380.0,9026349164.0,156818751.0,96041752.0,,70209586.0,142816123071.0,13094181.0,1713480.0,4278007.0,,
dubliner,gcc,0,1,hyper,110,q1 hyper,573.611,149214.94,10339.0,285.0,358907.0,353852709967.0,364094987381.0,53859412139.0,84764412.0,161811570125.0,2493290346.0,105466592.0,77764037.0,,48978409.0,160178153266.0,19172017.0,8301820.0,16108918.0,,
dubliner,gcc,0,1,vectorwise,110,q1 vectorwise,678.263,213172.16,38135.0,781.0,400073.0,428586318354.0,383016567364.0,48737695113.0,132936734.0,140599711760.0,8563935589.0,155661257.0,81426115.0,,168519958.0,144229118464.0,14305497.0,2861989.0,8431228.0,,
dubliner,gcc,0,1,hyper,112,q1 hyper,662.123,205561.09,10460.0,460.0,366622.0,530595794116.0,553926431381.0,98233863654.0,130831451.0,213837081841.0,2522612613.0,135442216.0,114648127.0,,48114857.0,215401596684.0,20365285.0,1528478.0,61845563.0,,
dubliner,gcc,0,1,vectorwise,112,q1 vectorwise,553.158,204932.04,14664.0,754.0,389757.0,502048062357.0,393791386133.0,48963907795.0,125029781.0,145307886526.0,9382125224.0,200756821.0,129110038.0,,72186162.0,144283509680.0,13011315.0,1342333.0,4275524.0,,
dubliner,gcc,0,1,vectorwise,115,q1 vectorwise,341.02,201411.61,14105.0,806.0,385958.0,488354490421.0,380719550384.0,46833431286.0,122641418.0,142100099057.0,9348659564.0,143072847.0,83145499.0,,65601856.0,141192520802.0,12985628.0,1325780.0,3412169.0,,
dubliner,gcc,0,1,hyper,115,q1 hyper,494.598,168743.38,12152.0,278.0,361922.0,424068479881.0,442304191034.0,72353504442.0,103667936.0,183934019066.0,2444071428.0,92033971.0,73922796.0,,44228301.0,185667804369.0,18902558.0,1037553.0,33654045.0,,
dubliner,gcc,0,1,vectorwise,118,q1 vectorwise,516.586,239321.03,15190.0,855.0,398563.0,590964185237.0,395915947583.0,49299938630.0,127215689.0,146521972247.0,9665423955.0,164337344.0,98792397.0,,79005968.0,145410996993.0,14243377.0,1651129.0,5596610.0,,
dubliner,gcc,0,1,hyper,118,q1 hyper,462.531,176124.22,13706.0,420.0,361357.0,440875914816.0,462471451457.0,77657254530.0,103783373.0,188874390825.0,2426259631.0,92758927.0,70536911.0,,49443067.0,189995045926.0,21377507.0,1115253.0,35083774.0,,
dubliner,gcc,0,1,hyper,121,q1 hyper,502.738,168675.63,9635.0,343.0,360671.0,415030687608.0,352649881310.0,50717577065.0,82818915.0,158653159789.0,2483659038.0,93744756.0,70816576.0,,44433844.0,162346205378.0,20909721.0,1106535.0,15174827.0,,
dubliner,gcc,0,1,vectorwise,121,q1 vectorwise,488.937,218097.27,16363.0,855.0,399127.0,533614914459.0,391662798100.0,48907496948.0,130686194.0,146460335591.0,9807954809.0,144180125.0,90447494.0,,76337585.0,144782359526.0,14080604.0,1655465.0,5449242.0,,
dubliner,gcc,0,1,vectorwise,123,q1 vectorwise,407.884,205090.04,16328.0,851.0,385820.0,503958117434.0,382168251328.0,46984454070.0,122787472.0,142467082434.0,9684382728.0,127292580.0,76995123.0,,72881476.0,142281589156.0,13478305.0,2567941.0,4367383.0,,
dubliner,gcc,0,1,hyper,123,q1 hyper,468.883,189413.09,15362.0,298.0,363676.0,486717751300.0,435119638909.0,70417818010.0,95829052.0,179542198133.0,2440470725.0,100030506.0,80618446.0,,54574503.0,181572204974.0,19571283.0,1310896.0,29238763.0,,
dubliner,gcc,0,1,vectorwise,126,q1 vectorwise,297.045,212672.48,14417.0,902.0,398329.0,523720497076.0,379963810173.0,46536535255.0,127007590.0,142751391827.0,9950915991.0,119819589.0,64882510.0,,78724504.0,141714601675.0,14881103.0,1677072.0,4642200.0,,
dubliner,gcc,0,1,hyper,126,q1 hyper,524.548,194879.67,12548.0,299.0,359100.0,497302485787.0,463261462176.0,77074785727.0,100360492.0,186202714604.0,2446882800.0,107415383.0,86926255.0,,52078161.0,189818105166.0,19266097.0,767169.0,34805514.0,,
dubliner,gcc,0,1,hyper,129,q1 hyper,491.732,189096.45,11493.0,203.0,359910.0,464301443532.0,412216824945.0,64665346347.0,94977561.0,175381681314.0,2472402383.0,98651967.0,78903311.0,,45107344.0,176486179049.0,19682598.0,719534.0,28605376.0,,
dubliner,gcc,0,1,vectorwise,129,q1 vectorwise,321.811,226018.89,16267.0,932.0,414057.0,543482580321.0,384277946377.0,47735080166.0,129584329.0,143455037526.0,10066726639.0,175793059.0,106003327.0,,76686880.0,142339387424.0,17077510.0,1883413.0,5641957.0,,
dubliner,gcc,0,1,vectorwise,132,q1 vectorwise,388.291,244100.27,23594.0,930.0,409936.0,608267170036.0,392006762953.0,49529023133.0,134402993.0,144696953631.0,9999611646.0,151055585.0,76857252.0,,96895450.0,144254698160.0,15232307.0,2032258.0,7498540.0,,
dubliner,gcc,0,1,hyper,132,q1 hyper,693.083,221487.18,15210.0,471.0,359517.0,567421978899.0,578832188164.0,104148950987.0,125343907.0,222335918249.0,2555753977.0,114332637.0,90322356.0,,53453497.0,222816226911.0,19997415.0,1300578.0,53215252.0,,
dubliner,gcc,0,1,vectorwise,134,q1 vectorwise,304.431,238054.13,14009.0,933.0,390431.0,594153759502.0,396113057930.0,50435464661.0,130978480.0,145913434924.0,10087189850.0,138903753.0,75486846.0,,76571659.0,145382815416.0,15108409.0,1716834.0,6667520.0,,
dubliner,gcc,0,1,hyper,134,q1 hyper,519.048,192630.55,12763.0,451.0,364256.0,468561086430.0,429990975552.0,68823418999.0,99452121.0,180511976436.0,2549582355.0,101612617.0,79381078.0,,47930891.0,182365447521.0,21323200.0,1298220.0,31482059.0,,
dubliner,gcc,0,1,hyper,137,q1 hyper,562.995,212412.25,13745.0,425.0,365369.0,528686658540.0,534409600106.0,93556211520.0,121522573.0,208159607818.0,2537078992.0,114392654.0,88695756.0,,60834177.0,213180852709.0,20421739.0,1745622.0,55120730.0,,
dubliner,gcc,0,1,vectorwise,137,q1 vectorwise,313.613,245052.35,23856.0,973.0,406429.0,598914629067.0,416178148057.0,55362285896.0,136502146.0,150713107752.0,10213838185.0,158488785.0,91965767.0,,80973325.0,151766195639.0,15931299.0,2258726.0,8922832.0,,
dubliner,gcc,0,1,vectorwise,140,q1 vectorwise,309.334,291815.98,18906.0,1102.0,398361.0,725974908683.0,479603910147.0,72459451765.0,148266614.0,166787632623.0,9869161226.0,188818596.0,125369422.0,,83278949.0,166603137287.0,15331940.0,2809525.0,19527056.0,,
dubliner,gcc,0,1,hyper,140,q1 hyper,627.282,225399.26,18836.0,450.0,360521.0,558690683206.0,536109329980.0,94061523561.0,124158344.0,208557172036.0,2515190517.0,106764049.0,85151234.0,,56200166.0,206913178042.0,21360564.0,1423594.0,55506915.0,,
dubliner,gcc,0,1,vectorwise,143,q1 vectorwise,429.246,256033.28,19425.0,1014.0,413226.0,625557851040.0,400108726974.0,50935952251.0,140498581.0,147693989335.0,10614399841.0,138320563.0,70911291.0,,86955703.0,147051368784.0,17246985.0,1921324.0,7748141.0,,
dubliner,gcc,0,1,hyper,143,q1 hyper,562.279,225457.11,16780.0,527.0,368490.0,558225931393.0,540593952541.0,96293100228.0,116162753.0,209677846830.0,2490070430.0,120140982.0,95839521.0,,63213533.0,211264922845.0,19807420.0,1484811.0,42933028.0,,
dubliner,gcc,0,1,vectorwise,145,q1 vectorwise,453.094,285920.28,20630.0,1107.0,419498.0,697597442622.0,514548388997.0,79677664046.0,166537031.0,177824550607.0,10376721988.0,233714459.0,156870358.0,,94521028.0,177222483825.0,17606882.0,2892023.0,30691948.0,,
dubliner,gcc,0,1,hyper,145,q1 hyper,936.342,232860.88,18664.0,523.0,367784.0,574788826592.0,606168431185.0,112071961530.0,146100036.0,227462528548.0,2624180909.0,231653233.0,197662460.0,,59337783.0,227477173000.0,20953131.0,4389950.0,75658413.0,,
dubliner,gcc,0,1,hyper,148,q1 hyper,651.581,246419.73,13934.0,424.0,360841.0,619408274451.0,612901371327.0,111645603951.0,143017236.0,230065976164.0,2582947621.0,122418735.0,99066515.0,,59917923.0,231473882627.0,20568650.0,1399027.0,70984207.0,,
dubliner,gcc,0,1,vectorwise,148,q1 vectorwise,313.821,279031.31,20928.0,1106.0,409989.0,689957016331.0,421289540795.0,56494927146.0,141847577.0,152751648723.0,10671579708.0,156346809.0,92470564.0,,85741441.0,152512828091.0,16218524.0,2728359.0,11258160.0,,
dubliner,gcc,0,1,vectorwise,151,q1 vectorwise,551.94,308233.41,18334.0,1054.0,407634.0,751681976955.0,398400089465.0,50262941336.0,141687619.0,146588523166.0,10939349391.0,213116571.0,138710329.0,,93025847.0,145963463095.0,17699426.0,1929189.0,5673244.0,,
dubliner,gcc,0,1,hyper,151,q1 hyper,1080.336,232623.69,15757.0,579.0,361979.0,574512632995.0,707779035140.0,136449415679.0,143120587.0,253777489595.0,2604187907.0,213067566.0,176929219.0,,58518208.0,256991321130.0,19730388.0,1380386.0,71962336.0,,
dubliner,gcc,0,1,vectorwise,154,q1 vectorwise,331.373,292716.23,22371.0,1134.0,400054.0,723869489413.0,425341502366.0,57951332491.0,149130142.0,153515730590.0,10632893983.0,171662203.0,102434751.0,,113540099.0,152686881528.0,16004770.0,2397887.0,11552063.0,,
dubliner,gcc,0,1,hyper,154,q1 hyper,722.997,255843.45,19115.0,1224.0,376477.0,643319493956.0,668605745208.0,126154004360.0,140014398.0,243477533896.0,2512358654.0,119807913.0,93429167.0,,72252364.0,246005623634.0,20869758.0,1720153.0,69480588.0,,
dubliner,gcc,0,1,hyper,156,q1 hyper,552.753,258779.44,16800.0,649.0,371370.0,654036650863.0,623546706222.0,115176197091.0,112377120.0,233264732992.0,2598682993.0,134162362.0,100897065.0,,61641559.0,235014896082.0,21661881.0,1999709.0,40448456.0,,
dubliner,gcc,0,1,vectorwise,156,q1 vectorwise,351.561,287679.58,21965.0,1195.0,396023.0,705436625080.0,391938204331.0,48468680134.0,135029981.0,145349880462.0,11082538011.0,129637836.0,71165227.0,,89206331.0,144934345095.0,17874903.0,1760244.0,4346140.0,,
dubliner,gcc,0,1,hyper,159,q1 hyper,711.484,205746.56,30898.0,584.0,377205.0,480057063868.0,414325839334.0,67108699218.0,99523689.0,173720218437.0,2470513471.0,119328787.0,92350826.0,,55921812.0,175721483489.0,21399031.0,1609733.0,24302703.0,,
dubliner,gcc,0,1,vectorwise,159,q1 vectorwise,589.38,315519.89,24151.0,1184.0,412928.0,774191604961.0,408036987402.0,52584011624.0,146569480.0,149530087685.0,11211566698.0,183022123.0,112140499.0,,96017602.0,147846809279.0,18254777.0,1967008.0,8331694.0,,
dubliner,gcc,0,1,vectorwise,162,q1 vectorwise,399.229,331022.21,30590.0,1166.0,424907.0,826365410116.0,396250964773.0,50030797712.0,139214090.0,143993192851.0,11028944295.0,185412120.0,119485804.0,,98327987.0,145427946671.0,18851637.0,1799675.0,7361836.0,,
dubliner,gcc,0,1,hyper,162,q1 hyper,1196.769,319938.39,17418.0,1528.0,372342.0,813448454145.0,1043061113313.0,215891584894.0,247431151.0,347226264304.0,2727398091.0,261649010.0,228449334.0,,74934980.0,349641851570.0,21919652.0,3922442.0,169706766.0,,
dubliner,gcc,0,1,hyper,165,q1 hyper,702.986,242723.62,19306.0,779.0,376350.0,590027110833.0,476341488801.0,79293882236.0,103320117.0,193793681124.0,2649875259.0,125899159.0,100001196.0,,68966512.0,194229274114.0,22326390.0,1608512.0,30563358.0,,
dubliner,gcc,0,1,vectorwise,165,q1 vectorwise,330.975,315508.68,26522.0,1172.0,425359.0,787497530264.0,400242904743.0,51806312892.0,143572057.0,145670131665.0,10977476089.0,149473878.0,83519842.0,,102000429.0,146931430646.0,18740730.0,2482334.0,12113618.0,,
dubliner,gcc,0,1,hyper,167,q1 hyper,1059.756,400199.64,27916.0,1092.0,378513.0,1058757579747.0,1316993056322.0,280973892636.0,277537672.0,420605726950.0,2749229135.0,201723326.0,170427446.0,,83162127.0,422357593039.0,21614531.0,4002714.0,193736233.0,,
dubliner,gcc,0,1,vectorwise,167,q1 vectorwise,396.701,328165.44,30750.0,1231.0,423599.0,796539564078.0,395537692970.0,50004442426.0,143080607.0,144286690343.0,11242754782.0,196782900.0,118189190.0,,97636047.0,144850551747.0,20452491.0,2421649.0,6776543.0,,
dubliner,gcc,0,1,vectorwise,170,q1 vectorwise,507.852,303814.54,61893.0,1243.0,412588.0,722550419459.0,392241277881.0,49131330638.0,150358005.0,146950700206.0,11633467188.0,177814186.0,94224201.0,,101106445.0,145996756336.0,18410116.0,1965147.0,6717059.0,,
dubliner,gcc,0,1,hyper,170,q1 hyper,762.955,270365.11,25674.0,977.0,362056.0,680161335788.0,686768342433.0,130929366453.0,169940926.0,248081623994.0,2543538495.0,132594998.0,104728879.0,,67794127.0,249318343713.0,20790366.0,1855051.0,95136467.0,,
dubliner,gcc,0,1,vectorwise,173,q1 vectorwise,538.2,384937.92,26439.0,1315.0,427074.0,965865621698.0,426956099176.0,56762134365.0,155126666.0,156039237016.0,11794488322.0,226063988.0,130879860.0,,107400851.0,152089723002.0,18754261.0,3335723.0,10402357.0,,
dubliner,gcc,0,1,hyper,173,q1 hyper,595.173,261474.67,20156.0,1062.0,370646.0,673244979535.0,587382439269.0,105543126380.0,110136632.0,221997294125.0,2612273274.0,119366260.0,89548677.0,,65714243.0,222185668870.0,23496417.0,1319916.0,38835954.0,,
dubliner,gcc,0,1,vectorwise,176,q1 vectorwise,460.101,438143.15,128272.0,1371.0,499280.0,987636456867.0,474243637813.0,69700257484.0,205451444.0,163749015498.0,10967245805.0,433328502.0,233939700.0,,334121837.0,164844538646.0,32128612.0,5623578.0,20459287.0,,
dubliner,gcc,0,1,hyper,176,q1 hyper,1754.107,482070.4,26102.0,1898.0,379728.0,1238367537423.0,1675780729939.0,363953191690.0,309132188.0,526849594867.0,3179714932.0,310190496.0,252193501.0,,108312534.0,528601261827.0,24396842.0,12519790.0,224861378.0,,
dubliner,gcc,0,3,vectorwise,1,q3 vectorwise,13401.145,82476.33,507.0,3.0,790549.0,229921648585.0,142495552750.0,17593571105.0,372143222.0,43732766741.0,5896704160.0,1659612192.0,1133696389.0,,42684825.0,43730059448.0,1001542818.0,3901223.0,735192.0,,
dubliner,gcc,0,3,hyper,1,q3 hyper,13551.771,84593.89,898.0,31.0,785650.0,234963397070.0,118724688824.0,16813696489.0,1186963005.0,48041842838.0,3589565891.0,1647468689.0,1143155466.0,,32077644.0,47594275596.0,981870630.0,2669763.0,2764883.0,,
dubliner,gcc,0,3,hyper,2,q3 hyper,6960.739,85579.6,513.0,15.0,1041347.0,238580466818.0,112278017484.0,15159313490.0,1199488216.0,46471384554.0,3647056909.0,1639164648.0,1148946756.0,,47110914.0,46425992736.0,1008163492.0,4338246.0,4056445.0,,
dubliner,gcc,0,3,vectorwise,2,q3 vectorwise,7148.909,88697.98,691.0,6.0,1329366.0,247169166523.0,143692986196.0,17962255671.0,376594337.0,44030670386.0,5980223281.0,1684703117.0,1143238233.0,,64283453.0,43912547578.0,1021848083.0,5264687.0,4650902.0,,
dubliner,gcc,0,3,vectorwise,3,q3 vectorwise,6120.887,112056.83,2414.0,9.0,1224677.0,312252275114.0,155522741779.0,20544032179.0,397036817.0,46269370083.0,6271363142.0,1962690496.0,1399568619.0,,104242057.0,46451238002.0,1003538787.0,5093929.0,7058824.0,,
dubliner,gcc,0,3,hyper,3,q3 hyper,4729.904,87084.24,794.0,6.0,1241510.0,242804521565.0,112729235887.0,15269481317.0,1199165886.0,46484482044.0,3655964031.0,1638485815.0,1133550081.0,,49104153.0,46725741352.0,1024161764.0,2907793.0,5002758.0,,
dubliner,gcc,0,3,vectorwise,5,q3 vectorwise,3845.734,116007.63,3720.0,26.0,1266879.0,322977173028.0,151976289361.0,19728625305.0,402127870.0,45763892676.0,6093049641.0,1765181759.0,1208463811.0,,139667092.0,45893239341.0,1021921455.0,3149071.0,10760315.0,,
dubliner,gcc,0,3,hyper,5,q3 hyper,3737.409,108183.65,2060.0,17.0,1173915.0,301380504020.0,115118023871.0,15643871577.0,1222992929.0,47565628255.0,3806619393.0,1684504652.0,1137712841.0,,74321508.0,47599295368.0,1019291605.0,2225540.0,8807615.0,,
dubliner,gcc,0,3,vectorwise,6,q3 vectorwise,3357.419,120826.57,3859.0,31.0,1229510.0,336275766776.0,155781345883.0,20492601042.0,398846805.0,46508692461.0,6187076251.0,1844528106.0,1303335635.0,,128479674.0,46059781636.0,1035577963.0,3845062.0,11091275.0,,
dubliner,gcc,0,3,hyper,6,q3 hyper,3154.833,113859.29,2409.0,32.0,1141810.0,317258828592.0,114278558166.0,15569115807.0,1202333177.0,46915317078.0,3763504781.0,1689701305.0,1145404176.0,,86813542.0,47080377147.0,1004949715.0,1601207.0,10132282.0,,
dubliner,gcc,0,3,vectorwise,8,q3 vectorwise,2577.864,122720.99,6336.0,50.0,1150855.0,341515791016.0,157266446750.0,20826748461.0,422135622.0,46703718144.0,6230935997.0,1862222857.0,1277716081.0,,130896277.0,46716786847.0,1016719562.0,1828330.0,12663780.0,,
dubliner,gcc,0,3,hyper,8,q3 hyper,2533.401,118992.47,5064.0,59.0,1128937.0,330935127128.0,117751440962.0,16401741721.0,1224022328.0,47765792802.0,3812665874.0,1691721193.0,1142487059.0,,99921987.0,48005277192.0,1004852775.0,1566429.0,13117936.0,,
dubliner,gcc,0,3,vectorwise,9,q3 vectorwise,2441.437,128657.52,6029.0,56.0,1226695.0,357277613903.0,159362720049.0,21443822148.0,418228451.0,47368828446.0,6354536746.0,1944275137.0,1363674022.0,,131122286.0,47178583260.0,1055393842.0,2408941.0,12406310.0,,
dubliner,gcc,0,3,hyper,9,q3 hyper,2354.804,120358.8,5228.0,38.0,1073571.0,334976603783.0,119606667901.0,16726559779.0,1234836065.0,48545664421.0,3903269573.0,1720934800.0,1166804412.0,,103157907.0,47926859383.0,1029062881.0,763162.0,11631210.0,,
dubliner,gcc,0,3,hyper,11,q3 hyper,2006.494,126443.68,6947.0,65.0,1101321.0,351866031819.0,120721153159.0,17088009571.0,1240542442.0,48667393130.0,3870124114.0,1733138941.0,1155867100.0,,116305933.0,48171512916.0,1033136344.0,647700.0,14093855.0,,
dubliner,gcc,0,3,vectorwise,11,q3 vectorwise,1913.483,124959.47,7637.0,61.0,1294841.0,347212176200.0,154477647790.0,20335256773.0,423046433.0,46338636908.0,6188866690.0,1798912106.0,1210376882.0,,151549385.0,45953680298.0,1039471408.0,1629890.0,12715307.0,,
dubliner,gcc,0,3,hyper,12,q3 hyper,1958.693,125912.72,7014.0,64.0,1076877.0,348608877629.0,120865672572.0,16974739107.0,1243312458.0,49157166737.0,3956407256.0,1765804284.0,1195545143.0,,98186243.0,48399548598.0,1041721340.0,600418.0,12591429.0,,
dubliner,gcc,0,3,vectorwise,12,q3 vectorwise,1981.475,135235.01,9094.0,66.0,1202021.0,374338470857.0,161855791744.0,22026546842.0,422503427.0,48017704267.0,6450134156.0,2016115151.0,1406742241.0,,150273342.0,47618700207.0,1037724071.0,1619054.0,14052386.0,,
dubliner,gcc,0,3,hyper,13,q3 hyper,1847.001,132037.43,9837.0,101.0,1028853.0,363291024634.0,122963622167.0,17561750721.0,1249759019.0,49402835661.0,3933141768.0,1769949956.0,1202270614.0,,103320970.0,49132096655.0,1035845364.0,1647158.0,12561655.0,,
dubliner,gcc,0,3,vectorwise,13,q3 vectorwise,1759.667,129998.55,9786.0,72.0,1111534.0,360717744925.0,158959064361.0,21463474082.0,417853320.0,47287531392.0,6269261193.0,1906085558.0,1307448373.0,,132420716.0,47140664148.0,1034198572.0,1321939.0,14021105.0,,
dubliner,gcc,0,3,vectorwise,14,q3 vectorwise,1553.753,127141.35,9388.0,73.0,1142966.0,353097973391.0,154500373781.0,20333322804.0,418539427.0,46250437761.0,6209602216.0,1809351451.0,1202805206.0,,136971930.0,45998926171.0,1034212102.0,1757862.0,13613891.0,,
dubliner,gcc,0,3,hyper,14,q3 hyper,1627.342,128350.13,9503.0,100.0,998570.0,356826145368.0,120694508639.0,17003091775.0,1241228513.0,48410688833.0,3863767396.0,1714780534.0,1146950469.0,,97148747.0,48442350656.0,1046354794.0,719970.0,12588515.0,,
dubliner,gcc,0,3,hyper,16,q3 hyper,1433.554,125086.35,8635.0,77.0,1070387.0,345976823016.0,121603882372.0,17211846534.0,1253740288.0,49090872824.0,3916595955.0,1722859692.0,1140363571.0,,104019039.0,48671397000.0,1039203719.0,1269869.0,13188582.0,,
dubliner,gcc,0,3,vectorwise,16,q3 vectorwise,1388.526,128358.76,10486.0,87.0,953385.0,351623735490.0,154326485343.0,20329793569.0,419102381.0,46140917691.0,6141092378.0,1814423506.0,1196745839.0,,114023707.0,46239191205.0,1024455048.0,1047252.0,13784108.0,,
